"Freight Flows","Corridor","Lat","Long","Grouping","Daily $M","Daily Tons","AM Peak (7:00-8:59am) $K","AM Peak (7:00-8:59am) Tons","MD 1HR (1:00-1:59pm) $K","MD 1HR (1:00-1:59pm) Tons","PM Peak (4:00-5:59pm) $K","PM Peak (4:00-5:59pm) Tons"
"I-205 NB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.552158,-122.56323,"Electronics",7.237,367,2492.661,126,76.412,4,946.251,48
"I-205 NB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.552158,-122.56323,"Food",7.15,4319,1678.823,1014,358.608,217,196.402,119
"I-205 NB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.552158,-122.56323,"Gravel, Sand, etc.",0.025,1854,5.034,368,1.623,119,0.726,53
"I-205 NB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.552158,-122.56323,"Machinery",4.84,1565,1238.858,400,272.61,88,100.244,32
"I-205 NB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.552158,-122.56323,"Misc manufactured",3.399,609,1148.967,206,19.094,3,199.431,36
"I-205 NB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.552158,-122.56323,"Motor Vehicles, etc.",6.015,390,1567.381,102,28.102,2,148.457,10
"I-205 NB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.552158,-122.56323,"Wood, Paper, etc.",2.593,4875,524.13,985,174.184,327,145.931,274
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Agriculture",0.359,803,97.264,218,5.72,13,4.554,10
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",455.51166,-1225.64603,"All Goods",56.104,27119,12980.157,6057,2403.332,1479,2027.453,866
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Chemical",1.24,2186,283.603,500,128.922,227,21.582,38
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Coal, Oil, Waste, etc.",3.135,5893,673.037,1265,171.723,323,116.712,219
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Electronics",8.369,424,2558.876,130,59.907,3,74.2,4
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Food",6.043,3651,1345.994,813,375.403,227,225.166,136
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Gravel, Sand, etc.",0.028,2041,4.846,355,0.967,71,0.493,36
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Machinery",12.084,3907,2536.193,820,635.738,206,440.869,143
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Misc manufactured",7.885,1413,1707.127,306,587.151,105,1005.389,180
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Motor Vehicles, etc.",13.821,896,2998.51,194,285.654,19,88.488,6
"I-205 SB Sandy","Gateway to Troutdale-Wood Village-Fairview",45.551166,-122.564603,"Wood, Paper, etc.",3.141,5905,774.709,1457,152.146,286,50.001,94
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Agriculture",2.341,5243,495.429,1110,98.22,220,125.383,281
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",455.46207,-1225.47221,"All Goods",94.881,52935,18509.241,9813,4800.761,2984,4869.532,3026
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Chemical",1.846,3255,364.326,642,148.009,261,55.483,98
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Coal, Oil, Waste, etc.",6.142,11546,1158.936,2179,341.35,642,305.083,574
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Electronics",19.777,1003,4115.799,209,685.89,35,810.943,41
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Food",12.11,7316,2659.086,1606,607.532,367,556.25,336
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Gravel, Sand, etc.",0.052,3835,8.393,614,3.364,246,4.101,300
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Machinery",13.027,4211,2514.777,813,597.43,193,437.372,141
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Misc manufactured",13.256,2376,1634.986,293,899.52,161,1480.83,265
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Motor Vehicles, etc.",19.475,1263,4462.788,289,996.706,65,587.922,38
"I-84 EB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.546207,-122.547221,"Wood, Paper, etc.",6.855,12888,1094.72,2058,422.741,795,506.165,952
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Agriculture",2.251,5041,464.27,1040,92.802,208,120.717,270
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",455.41849,-1224.09158,"All Goods",74.796,35473,14705.562,6400,3426.74,1969,3888.523,2332
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Chemical",1.426,2515,294.585,519,105.098,185,26.753,47
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Coal, Oil, Waste, etc.",1.823,3426,293.613,552,150.568,283,148.361,279
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Electronics",15.128,767,3460.675,176,338.718,17,506.473,26
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Food",8.582,5185,1812.104,1095,392.994,237,457.695,276
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Gravel, Sand, etc.",0.025,1824,3.805,278,1.837,134,2.788,204
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Machinery",10.338,3342,1909.537,617,402.627,130,412.305,133
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Misc manufactured",9.408,1686,1005.107,180,628.314,113,1174.594,211
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Motor Vehicles, etc.",20.3,1316,4586.755,297,996.706,65,587.922,38
"I-84 EB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.541849,-122.409158,"Wood, Paper, etc.",5.516,10370,875.112,1645,317.077,596,450.915,848
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Agriculture",1.7,3807,323.339,724,86.297,193,111.249,249
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",455.48522,-1225.47307,"All Goods",86.319,50292,17930.115,9344,4235.076,2809,4193.068,3321
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Chemical",2.058,3630,416.163,734,89.28,157,85.053,150
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Coal, Oil, Waste, etc.",5.848,10993,1224.311,2302,311.904,586,333.285,627
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Electronics",21.22,1076,4914.006,249,939.314,48,920.009,47
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Food",15.315,9252,3181.602,1922,970.423,586,597.4,361
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Gravel, Sand, etc.",0.045,3291,5.729,419,2.859,209,3.063,224
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Machinery",9.562,3091,2057.071,665,405.279,131,259.906,84
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Misc manufactured",11.947,2141,2276.424,408,583.156,105,870.829,156
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Motor Vehicles, etc.",12.121,786,2599.467,169,439.973,29,264.138,17
"I-84 WB 122nd","Gateway to Troutdale-Wood Village-Fairview",45.548522,-122.547307,"Wood, Paper, etc.",6.503,12225,932.002,1752,406.592,764,748.135,1407
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Agriculture",1.404,3144,245.171,549,64.154,144,106.801,239
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",455.43292,-1224.10401,"All Goods",69.12,37281,14297.503,6856,3291.358,1983,4002.092,2818
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Chemical",1.803,3179,392.575,692,80.207,141,72.821,128
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Coal, Oil, Waste, etc.",2.822,5306,625.688,1176,152.854,287,181.262,341
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Electronics",15.152,769,3280.614,166,735.358,37,921.919,47
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Food",12.233,7390,2672.555,1615,706.689,427,519.85,314
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Gravel, Sand, etc.",0.03,2217,3.546,259,1.837,134,2.854,209
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Machinery",9.155,2960,2140.22,692,276.743,89,287.424,93
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Misc manufactured",10.192,1827,1748.84,313,513.408,92,895.241,160
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Motor Vehicles, etc.",11.133,722,2535.071,164,439.973,29,341.258,22
"I-84 WB Wood Village","Gateway to Troutdale-Wood Village-Fairview",45.543292,-122.410401,"Wood, Paper, etc.",5.196,9769,653.222,1228,320.135,602,672.661,1265
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Agriculture",0.06,135,17.962,40,3.348,8,0,0
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",455.6672661,-1225.398468,"All Goods",9.235,5561,3843.437,1684,106.316,191,495.121,259
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Chemical",0.185,327,61.434,108,10.563,19,22.683,40
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Coal, Oil, Waste, etc.",1.015,1908,175.525,330,52.075,98,53.327,100
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Electronics",1.591,81,733.35,37,2.908,0,44.009,2
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Food",1.005,607,421.363,255,12.415,8,15.962,10
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Gravel, Sand, etc.",0.004,323,1.871,137,0.246,18,0,0
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Machinery",1.775,574,772.848,250,3.038,1,95.402,31
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Misc manufactured",0.547,98,238.803,43,0,0,0,0
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Motor Vehicles, etc.",2.331,151,1204.28,78,0,0,231.362,15
"NE Airport Way EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56672661,-122.5398468,"Wood, Paper, etc.",0.721,1356,216.001,406,21.723,41,32.376,61
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Agriculture",0.09,201,48.986,110,0.721,2,1.135,3
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",455.6772414,-1225.39917,"All Goods",5.732,4011,2002.468,1362,174.48,188,214.655,142
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Chemical",0.094,165,30.62,54,0,0,0,0
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Coal, Oil, Waste, etc.",0.6,1128,264.178,497,33.492,63,32.589,61
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Electronics",0.277,14,173.77,9,0,0,0,0
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Food",1.601,967,441.554,267,114.16,69,95.841,58
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Gravel, Sand, etc.",0.003,253,0.31,23,0.103,8,0,0
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Machinery",0.806,261,285.723,92,1.404,0,0,0
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Misc manufactured",0.491,88,348.685,62,0,0,0,0
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Motor Vehicles, etc.",1.319,85,286.523,19,0,0,77.121,5
"NE Airport Way WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.56772414,-122.539917,"Wood, Paper, etc.",0.452,849,122.119,230,24.601,46,7.971,15
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Agriculture",0.019,44,13.518,30,0,0,0,0
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",455.474035,-1224.062484,"All Goods",3.268,1430,1771.879,560,93.723,84,27.247,15
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Chemical",0.075,133,16.79,30,14.177,25,0.021,0
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Coal, Oil, Waste, etc.",0.222,417,79.836,150,11.969,22,0,0
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Electronics",0.737,37,474.548,24,14.787,1,2.395,0
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Food",0.393,238,109.899,66,49.66,30,24.83,15
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Gravel, Sand, etc.",0,7,0,0,0,0,0,0
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Machinery",0.576,186,248.076,80,0,0,0,0
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Misc manufactured",0.313,56,126.764,23,0,0,0,0
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Motor Vehicles, etc.",0.794,51,641.021,42,0,0,0,0
"NE Marine Drive EB I-205","Gateway to Troutdale-Wood Village-Fairview",45.5474035,-122.4062484,"Wood, Paper, etc.",0.139,261,61.427,115,3.131,6,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Agriculture",0.015,34,15.171,34,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",455.4839721,-1224.061364,"All Goods",0.895,433,654.2,331,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Chemical",0.025,45,25.1,44,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Coal, Oil, Waste, etc.",0.024,46,24.451,46,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Electronics",0.033,2,24.169,1,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Food",0.212,128,147.22,89,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Gravel, Sand, etc.",0,0,0,0,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Machinery",0.274,89,112.867,36,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Misc manufactured",0.064,11,63.718,11,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Motor Vehicles, etc.",0.212,14,212.497,14,0,0,0,0
"NE Marine Drive WB I-205","Gateway to Troutdale-Wood Village-Fairview",45.54839721,-122.4061364,"Wood, Paper, etc.",0.034,64,29.008,55,0,0,0,0
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Agriculture",0.264,592,74.168,166,22.87,51,4.465,10
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",454.88471,-1224.00148,"All Goods",4.787,2669,1360.437,548,105.577,219,69.139,131
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Chemical",0.127,225,10.754,19,18.43,32,9.017,16
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Coal, Oil, Waste, etc.",0.041,77,3.99,8,0,0,17.076,32
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Electronics",1.764,89,537.836,27,10.351,1,0,0
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Food",0.17,103,50.859,31,0,0,0,0
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Gravel, Sand, etc.",0.005,360,0.854,62,0.476,35,0,0
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Machinery",0.205,66,97.247,31,0.116,0,0,0
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Misc manufactured",1.075,193,385.009,69,0,0,0,0
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Motor Vehicles, etc.",0.645,42,132.647,9,0,0,0,0
"US 26 Palmquist Road NB","Gateway to Troutdale-Wood Village-Fairview",45.488471,-122.400148,"Wood, Paper, etc.",0.49,921,67.072,126,53.335,100,38.582,73
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Agriculture",0.075,168,33.741,76,5.581,12,3.348,8
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",454.88318,-1224.00851,"All Goods",7.564,3724,1871.108,938,424.253,210,310.215,103
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Chemical",0.127,224,31.383,55,12.306,22,3.799,7
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Coal, Oil, Waste, etc.",0.352,661,99.381,187,3.99,8,3.99,8
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Electronics",0.608,31,196.027,10,5.175,0,11.09,1
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Food",0.582,352,60.066,36,52.748,32,12.415,8
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Gravel, Sand, etc.",0.007,491,1.697,124,0.256,19,0,0
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Machinery",1.703,550,489.159,158,99.014,32,24.747,8
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Misc manufactured",2.745,492,395.611,71,220.962,40,238.817,43
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Motor Vehicles, etc.",0.999,65,462.723,30,0,0,0,0
"US 26 Palmquist Road SB","Gateway to Troutdale-Wood Village-Fairview",45.488318,-122.400851,"Wood, Paper, etc.",0.367,690,101.319,190,24.221,46,12.008,23
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Agriculture",0.064,143,22.099,49,8.511,19,0.067,0
"Highway 224 EB OR 213","Milwaukie to Clackamas",454.2292207,-1225.8616,"All Goods",6.109,3550,1744.622,994,345.347,228,533.89,126
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Chemical",0.018,32,9.242,16,0,0,0,0
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Coal, Oil, Waste, etc.",0.536,1007,162,305,38.266,72,3.99,8
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Electronics",1.694,86,581.258,29,147.974,8,148.361,8
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Food",1.428,863,253.323,153,120.33,73,120.171,73
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Gravel, Sand, etc.",0.005,349,2.692,197,0,0,0.103,8
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Machinery",0.325,105,54.994,18,0,0,0,0
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Misc manufactured",0.119,21,118.919,21,0,0,0,0
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Motor Vehicles, etc.",1.469,95,446.209,29,0,0,253.442,16
"Highway 224 EB OR 213","Milwaukie to Clackamas",45.42292207,-122.58616,"Wood, Paper, etc.",0.451,848,93.886,177,30.266,57,7.757,15
